DSP,Relation,DSI,Source
DSP000170,has_ingredient,DSI000323,NHP
DSP000171,has_ingredient,DSI000020,NHP
DSP000172,has_ingredient,DSI000262,NHP
DSP000173,has_ingredient,DSI000043,NHP
DSP000174,has_ingredient,DSI000324,NHP
DSP000174,has_ingredient,DSI000084,NHP
DSP000174,has_ingredient,DSI000325,NHP
DSP000174,has_ingredient,DSI000043,NHP
DSP000175,has_ingredient,DSI000074,NHP
DSP000176,has_ingredient,DSI000046,NHP
DSP000176,has_ingredient,DSI000326,NHP
DSP000176,has_ingredient,DSI000228,NHP
DSP000177,has_ingredient,DSI000045,NHP
DSP000177,has_ingredient,DSI000326,NHP
DSP000177,has_ingredient,DSI000097,NHP
DSP000177,has_ingredient,DSI000327,NHP
DSP000177,has_ingredient,DSI000328,NHP
DSP000177,has_ingredient,DSI000041,NHP
DSP000177,has_ingredient,DSI000042,NHP
DSP000178,has_ingredient,DSI000040,NHP
DSP000179,has_ingredient,DSI000329,NHP
DSP000179,has_ingredient,DSI000324,NHP
DSP000179,has_ingredient,DSI000222,NHP
DSP000179,has_ingredient,DSI000330,NHP
DSP000179,has_ingredient,DSI000292,NHP
DSP000179,has_ingredient,DSI000296,NHP
DSP000179,has_ingredient,DSI000331,NHP
DSP000180,has_ingredient,DSI000170,NHP
DSP000181,has_ingredient,DSI000324,NHP
DSP000181,has_ingredient,DSI000332,NHP
DSP000181,has_ingredient,DSI000333,NHP
DSP000181,has_ingredient,DSI000227,NHP
DSP000182,has_ingredient,DSI000073,NHP
DSP000183,has_ingredient,DSI000334,NHP
DSP000183,has_ingredient,DSI000273,NHP
DSP000183,has_ingredient,DSI000274,NHP
DSP000183,has_ingredient,DSI000335,NHP
DSP000183,has_ingredient,DSI000336,NHP
DSP000184,has_ingredient,DSI000337,NHP
DSP000185,has_ingredient,DSI000338,NHP
DSP000185,has_ingredient,DSI000237,NHP
DSP000185,has_ingredient,DSI000227,NHP
DSP000186,has_ingredient,DSI000339,NHP
DSP000186,has_ingredient,DSI000340,NHP
DSP000186,has_ingredient,DSI000041,NHP
DSP000186,has_ingredient,DSI000006,NHP
DSP000187,has_ingredient,DSI000324,NHP
DSP000187,has_ingredient,DSI000341,NHP
DSP000187,has_ingredient,DSI000043,NHP
DSP000187,has_ingredient,DSI000077,NHP
DSP000188,has_ingredient,DSI000243,NHP
DSP000188,has_ingredient,DSI000205,NHP
DSP000188,has_ingredient,DSI000161,NHP
DSP000188,has_ingredient,DSI000094,NHP
DSP000188,has_ingredient,DSI000162,NHP
DSP000189,has_ingredient,DSI000342,NHP
DSP000190,has_ingredient,DSI000056,NHP
DSP000191,has_ingredient,DSI000343,NHP
DSP000192,has_ingredient,DSI000056,NHP
DSP000192,has_ingredient,DSI000022,NHP
DSP000193,has_ingredient,DSI000344,NHP
DSP000194,has_ingredient,DSI000056,NHP
DSP000195,has_ingredient,DSI000344,NHP
DSP000196,has_ingredient,DSI000056,NHP
DSP000197,has_ingredient,DSI000095,NHP
DSP000197,has_ingredient,DSI000077,NHP
DSP000198,has_ingredient,DSI000045,NHP
DSP000199,has_ingredient,DSI000345,NHP
DSP000199,has_ingredient,DSI000346,NHP
DSP000199,has_ingredient,DSI000194,NHP
DSP000199,has_ingredient,DSI000347,NHP
DSP000199,has_ingredient,DSI000175,NHP
DSP000199,has_ingredient,DSI000176,NHP
DSP000199,has_ingredient,DSI000161,NHP
DSP000199,has_ingredient,DSI000348,NHP
DSP000199,has_ingredient,DSI000349,NHP
DSP000199,has_ingredient,DSI000094,NHP
DSP000199,has_ingredient,DSI000253,NHP
DSP000199,has_ingredient,DSI000162,NHP
DSP000199,has_ingredient,DSI000095,NHP
DSP000199,has_ingredient,DSI000350,NHP
DSP000199,has_ingredient,DSI000086,NHP
DSP000199,has_ingredient,DSI000196,NHP
DSP000199,has_ingredient,DSI000351,NHP
DSP000200,has_ingredient,DSI000172,NHP
DSP000200,has_ingredient,DSI000352,NHP
DSP000200,has_ingredient,DSI000353,NHP
DSP000200,has_ingredient,DSI000061,NHP
DSP000200,has_ingredient,DSI000234,NHP
DSP000200,has_ingredient,DSI000323,NHP
DSP000200,has_ingredient,DSI000354,NHP
DSP000200,has_ingredient,DSI000355,NHP
DSP000200,has_ingredient,DSI000356,NHP
DSP000200,has_ingredient,DSI000357,NHP
DSP000200,has_ingredient,DSI000358,NHP
DSP000200,has_ingredient,DSI000022,NHP
DSP000200,has_ingredient,DSI000184,NHP
DSP000200,has_ingredient,DSI000359,NHP
DSP000200,has_ingredient,DSI000256,NHP
DSP000200,has_ingredient,DSI000077,NHP
DSP000201,has_ingredient,DSI000360,NHP
DSP000201,has_ingredient,DSI000190,NHP
DSP000201,has_ingredient,DSI000018,NHP
DSP000201,has_ingredient,DSI000019,NHP
DSP000201,has_ingredient,DSI000011,NHP
DSP000201,has_ingredient,DSI000041,NHP
DSP000201,has_ingredient,DSI000184,NHP
DSP000201,has_ingredient,DSI000042,NHP
DSP000202,has_ingredient,DSI000361,NHP
DSP000203,has_ingredient,DSI000362,NHP
DSP000203,has_ingredient,DSI000071,NHP
DSP000203,has_ingredient,DSI000008,NHP
DSP000203,has_ingredient,DSI000363,NHP
DSP000203,has_ingredient,DSI000364,NHP
DSP000204,has_ingredient,DSI000363,NHP
DSP000205,has_ingredient,DSI000093,NHP
DSP000205,has_ingredient,DSI000074,NHP
DSP000205,has_ingredient,DSI000108,NHP
DSP000206,has_ingredient,DSI000365,NHP
DSP000206,has_ingredient,DSI000366,NHP
DSP000206,has_ingredient,DSI000367,NHP
DSP000207,has_ingredient,DSI000243,NHP
DSP000207,has_ingredient,DSI000056,NHP
DSP000207,has_ingredient,DSI000264,NHP
DSP000207,has_ingredient,DSI000043,NHP
DSP000207,has_ingredient,DSI000218,NHP
DSP000208,has_ingredient,DSI000083,NHP
DSP000209,has_ingredient,DSI000059,NHP
DSP000209,has_ingredient,DSI000368,NHP
DSP000209,has_ingredient,DSI000066,NHP
DSP000209,has_ingredient,DSI000058,NHP
DSP000209,has_ingredient,DSI000096,NHP
DSP000209,has_ingredient,DSI000162,NHP
DSP000209,has_ingredient,DSI000270,NHP
DSP000209,has_ingredient,DSI000258,NHP
DSP000209,has_ingredient,DSI000369,NHP
DSP000210,has_ingredient,DSI000370,NHP
DSP000210,has_ingredient,DSI000371,NHP
DSP000210,has_ingredient,DSI000367,NHP
DSP000211,has_ingredient,DSI000059,NHP
DSP000211,has_ingredient,DSI000368,NHP
DSP000211,has_ingredient,DSI000066,NHP
DSP000211,has_ingredient,DSI000058,NHP
DSP000211,has_ingredient,DSI000096,NHP
DSP000211,has_ingredient,DSI000162,NHP
DSP000211,has_ingredient,DSI000270,NHP
DSP000211,has_ingredient,DSI000258,NHP
DSP000211,has_ingredient,DSI000369,NHP
DSP000212,has_ingredient,DSI000365,NHP
DSP000212,has_ingredient,DSI000366,NHP
DSP000212,has_ingredient,DSI000367,NHP
DSP000213,has_ingredient,DSI000106,NHP
DSP000214,has_ingredient,DSI000372,NHP
DSP000214,has_ingredient,DSI000188,NHP
DSP000214,has_ingredient,DSI000020,NHP
DSP000215,has_ingredient,DSI000372,NHP
DSP000215,has_ingredient,DSI000363,NHP
DSP000215,has_ingredient,DSI000373,NHP
DSP000216,has_ingredient,DSI000012,NHP
DSP000216,has_ingredient,DSI000372,NHP
DSP000216,has_ingredient,DSI000374,NHP
DSP000217,has_ingredient,DSI000176,NHP
DSP000217,has_ingredient,DSI000375,NHP
DSP000217,has_ingredient,DSI000020,NHP
DSP000217,has_ingredient,DSI000041,NHP
DSP000218,has_ingredient,DSI000084,NHP
DSP000219,has_ingredient,DSI000376,NHP
DSP000219,has_ingredient,DSI000041,NHP
DSP000220,has_ingredient,DSI000376,NHP
DSP000220,has_ingredient,DSI000041,NHP
DSP000221,has_ingredient,DSI000343,NHP
DSP000222,has_ingredient,DSI000365,NHP
DSP000222,has_ingredient,DSI000366,NHP
DSP000222,has_ingredient,DSI000367,NHP
DSP000223,has_ingredient,DSI000377,NHP
DSP000224,has_ingredient,DSI000070,NHP
DSP000224,has_ingredient,DSI000071,NHP
DSP000224,has_ingredient,DSI000161,NHP
DSP000224,has_ingredient,DSI000041,NHP
DSP000224,has_ingredient,DSI000022,NHP
DSP000224,has_ingredient,DSI000359,NHP
DSP000224,has_ingredient,DSI000256,NHP
DSP000225,has_ingredient,DSI000376,NHP
DSP000225,has_ingredient,DSI000041,NHP
DSP000226,has_ingredient,DSI000377,NHP
DSP000227,has_ingredient,DSI000378,NHP
DSP000228,has_ingredient,DSI000379,NHP
DSP000228,has_ingredient,DSI000041,NHP
DSP000229,has_ingredient,DSI000378,NHP
DSP000230,has_ingredient,DSI000376,NHP
DSP000230,has_ingredient,DSI000041,NHP
DSP000231,has_ingredient,DSI000380,NHP
DSP000232,has_ingredient,DSI000376,NHP
DSP000232,has_ingredient,DSI000041,NHP
DSP000233,has_ingredient,DSI000016,NHP
DSP000233,has_ingredient,DSI000012,NHP
DSP000233,has_ingredient,DSI000061,NHP
DSP000233,has_ingredient,DSI000174,NHP
DSP000233,has_ingredient,DSI000014,NHP
DSP000233,has_ingredient,DSI000187,NHP
DSP000233,has_ingredient,DSI000018,NHP
DSP000233,has_ingredient,DSI000019,NHP
DSP000233,has_ingredient,DSI000020,NHP
DSP000233,has_ingredient,DSI000021,NHP
DSP000233,has_ingredient,DSI000006,NHP
DSP000234,has_ingredient,DSI000113,NHP
DSP000235,has_ingredient,DSI000341,NHP
DSP000235,has_ingredient,DSI000381,NHP
DSP000235,has_ingredient,DSI000382,NHP
DSP000235,has_ingredient,DSI000383,NHP
DSP000235,has_ingredient,DSI000384,NHP
DSP000235,has_ingredient,DSI000385,NHP
DSP000235,has_ingredient,DSI000036,NHP
DSP000235,has_ingredient,DSI000386,NHP
DSP000236,has_ingredient,DSI000264,NHP
DSP000237,has_ingredient,DSI000056,NHP
DSP000238,has_ingredient,DSI000009,NHP
DSP000239,has_ingredient,DSI000042,NHP
DSP000240,has_ingredient,DSI000086,NHP
DSP000241,has_ingredient,DSI000020,NHP
DSP000242,has_ingredient,DSI000171,NHP
DSP000242,has_ingredient,DSI000046,NHP
DSP000242,has_ingredient,DSI000073,NHP
DSP000242,has_ingredient,DSI000196,NHP
DSP000242,has_ingredient,DSI000351,NHP
DSP000242,has_ingredient,DSI000387,NHP
DSP000243,has_ingredient,DSI000041,NHP
DSP000243,has_ingredient,DSI000006,NHP
DSP000244,has_ingredient,DSI000056,NHP
DSP000245,has_ingredient,DSI000261,NHP
DSP000246,has_ingredient,DSI000071,NHP
DSP000246,has_ingredient,DSI000161,NHP
DSP000246,has_ingredient,DSI000022,NHP
DSP000246,has_ingredient,DSI000006,NHP
DSP000247,has_ingredient,DSI000076,NHP
DSP000248,has_ingredient,DSI000043,NHP
DSP000249,has_ingredient,DSI000170,NHP
DSP000250,has_ingredient,DSI000388,NHP
DSP000251,has_ingredient,DSI000389,NHP
DSP000251,has_ingredient,DSI000367,NHP
DSP000252,has_ingredient,DSI000228,NHP
DSP000253,has_ingredient,DSI000355,NHP
DSP000254,has_ingredient,DSI000390,NHP
DSP000255,has_ingredient,DSI000341,NHP
DSP000255,has_ingredient,DSI000381,NHP
DSP000255,has_ingredient,DSI000382,NHP
DSP000255,has_ingredient,DSI000383,NHP
DSP000255,has_ingredient,DSI000384,NHP
DSP000255,has_ingredient,DSI000385,NHP
DSP000255,has_ingredient,DSI000036,NHP
DSP000255,has_ingredient,DSI000386,NHP
DSP000256,has_ingredient,DSI000224,NHP
DSP000257,has_ingredient,DSI000391,NHP
DSP000258,has_ingredient,DSI000392,NHP
DSP000259,has_ingredient,DSI000393,NHP
DSP000260,has_ingredient,DSI000394,NHP
DSP000261,has_ingredient,DSI000316,NHP
DSP000261,has_ingredient,DSI000395,NHP
DSP000261,has_ingredient,DSI000326,NHP
DSP000261,has_ingredient,DSI000396,NHP
DSP000261,has_ingredient,DSI000136,NHP
DSP000261,has_ingredient,DSI000397,NHP
DSP000261,has_ingredient,DSI000340,NHP
DSP000261,has_ingredient,DSI000398,NHP
DSP000262,has_ingredient,DSI000108,NHP
DSP000263,has_ingredient,DSI000273,NHP
DSP000263,has_ingredient,DSI000274,NHP
DSP000263,has_ingredient,DSI000399,NHP
DSP000263,has_ingredient,DSI000346,NHP
DSP000263,has_ingredient,DSI000324,NHP
DSP000263,has_ingredient,DSI000400,NHP
DSP000263,has_ingredient,DSI000172,NHP
DSP000263,has_ingredient,DSI000012,NHP
DSP000263,has_ingredient,DSI000071,NHP
DSP000263,has_ingredient,DSI000046,NHP
DSP000263,has_ingredient,DSI000401,NHP
DSP000263,has_ingredient,DSI000353,NHP
DSP000263,has_ingredient,DSI000061,NHP
DSP000263,has_ingredient,DSI000402,NHP
DSP000263,has_ingredient,DSI000173,NHP
DSP000263,has_ingredient,DSI000174,NHP
DSP000263,has_ingredient,DSI000403,NHP
DSP000263,has_ingredient,DSI000194,NHP
DSP000263,has_ingredient,DSI000014,NHP
DSP000263,has_ingredient,DSI000404,NHP
DSP000263,has_ingredient,DSI000341,NHP
DSP000263,has_ingredient,DSI000073,NHP
DSP000263,has_ingredient,DSI000381,NHP
DSP000263,has_ingredient,DSI000175,NHP
DSP000263,has_ingredient,DSI000176,NHP
DSP000263,has_ingredient,DSI000187,NHP
DSP000263,has_ingredient,DSI000264,NHP
DSP000263,has_ingredient,DSI000355,NHP
DSP000263,has_ingredient,DSI000161,NHP
DSP000263,has_ingredient,DSI000348,NHP
DSP000263,has_ingredient,DSI000177,NHP
DSP000263,has_ingredient,DSI000178,NHP
DSP000263,has_ingredient,DSI000282,NHP
DSP000263,has_ingredient,DSI000405,NHP
DSP000263,has_ingredient,DSI000096,NHP
DSP000263,has_ingredient,DSI000406,NHP
DSP000263,has_ingredient,DSI000385,NHP
DSP000263,has_ingredient,DSI000336,NHP
DSP000263,has_ingredient,DSI000407,NHP
DSP000263,has_ingredient,DSI000253,NHP
DSP000263,has_ingredient,DSI000408,NHP
DSP000263,has_ingredient,DSI000409,NHP
DSP000263,has_ingredient,DSI000410,NHP
DSP000263,has_ingredient,DSI000018,NHP
DSP000263,has_ingredient,DSI000411,NHP
DSP000263,has_ingredient,DSI000357,NHP
DSP000263,has_ingredient,DSI000237,NHP
DSP000263,has_ingredient,DSI000412,NHP
DSP000263,has_ingredient,DSI000364,NHP
DSP000263,has_ingredient,DSI000019,NHP
DSP000263,has_ingredient,DSI000278,NHP
DSP000263,has_ingredient,DSI000196,NHP
DSP000263,has_ingredient,DSI000020,NHP
DSP000263,has_ingredient,DSI000021,NHP
DSP000263,has_ingredient,DSI000413,NHP
DSP000263,has_ingredient,DSI000184,NHP
DSP000263,has_ingredient,DSI000359,NHP
DSP000263,has_ingredient,DSI000052,NHP
DSP000263,has_ingredient,DSI000189,NHP
DSP000263,has_ingredient,DSI000077,NHP
DSP000263,has_ingredient,DSI000006,NHP
DSP000263,has_ingredient,DSI000280,NHP
DSP000264,has_ingredient,DSI000414,NHP
DSP000265,has_ingredient,DSI000056,NHP
DSP000266,has_ingredient,DSI000415,NHP
DSP000266,has_ingredient,DSI000073,NHP
DSP000266,has_ingredient,DSI000097,NHP
DSP000266,has_ingredient,DSI000042,NHP
DSP000267,has_ingredient,DSI000416,NHP
DSP000268,has_ingredient,DSI000417,NHP
DSP000269,has_ingredient,DSI000418,NHP
DSP000269,has_ingredient,DSI000171,NHP
DSP000270,has_ingredient,DSI000228,NHP
DSP000271,has_ingredient,DSI000059,NHP
DSP000271,has_ingredient,DSI000188,NHP
DSP000271,has_ingredient,DSI000066,NHP
DSP000271,has_ingredient,DSI000058,NHP
DSP000271,has_ingredient,DSI000232,NHP
DSP000271,has_ingredient,DSI000230,NHP
DSP000271,has_ingredient,DSI000258,NHP
DSP000271,has_ingredient,DSI000021,NHP
DSP000271,has_ingredient,DSI000041,NHP
DSP000271,has_ingredient,DSI000369,NHP
DSP000272,has_ingredient,DSI000419,NHP
DSP000272,has_ingredient,DSI000420,NHP
DSP000272,has_ingredient,DSI000421,NHP
DSP000272,has_ingredient,DSI000422,NHP
DSP000272,has_ingredient,DSI000423,NHP
DSP000272,has_ingredient,DSI000305,NHP
DSP000272,has_ingredient,DSI000424,NHP
DSP000272,has_ingredient,DSI000074,NHP
DSP000272,has_ingredient,DSI000425,NHP
DSP000272,has_ingredient,DSI000426,NHP
DSP000272,has_ingredient,DSI000077,NHP
DSP000272,has_ingredient,DSI000042,NHP
DSP000273,has_ingredient,DSI000427,NHP
DSP000274,has_ingredient,DSI000228,NHP
DSP000275,has_ingredient,DSI000427,NHP
DSP000276,has_ingredient,DSI000427,NHP
DSP000277,has_ingredient,DSI000330,NHP
DSP000278,has_ingredient,DSI000428,NHP
DSP000279,has_ingredient,DSI000016,NHP
DSP000279,has_ingredient,DSI000262,NHP
DSP000279,has_ingredient,DSI000174,NHP
DSP000279,has_ingredient,DSI000158,NHP
DSP000279,has_ingredient,DSI000192,NHP
DSP000279,has_ingredient,DSI000162,NHP
DSP000279,has_ingredient,DSI000095,NHP
DSP000279,has_ingredient,DSI000019,NHP
DSP000279,has_ingredient,DSI000021,NHP
DSP000279,has_ingredient,DSI000041,NHP
DSP000279,has_ingredient,DSI000006,NHP
DSP000280,has_ingredient,DSI000429,NHP
DSP000281,has_ingredient,DSI000355,NHP
DSP000282,has_ingredient,DSI000016,NHP
DSP000282,has_ingredient,DSI000262,NHP
DSP000282,has_ingredient,DSI000174,NHP
DSP000282,has_ingredient,DSI000158,NHP
DSP000282,has_ingredient,DSI000192,NHP
DSP000282,has_ingredient,DSI000162,NHP
DSP000282,has_ingredient,DSI000095,NHP
DSP000282,has_ingredient,DSI000019,NHP
DSP000282,has_ingredient,DSI000021,NHP
DSP000282,has_ingredient,DSI000041,NHP
DSP000282,has_ingredient,DSI000006,NHP
DSP000283,has_ingredient,DSI000016,NHP
DSP000283,has_ingredient,DSI000262,NHP
DSP000283,has_ingredient,DSI000174,NHP
DSP000283,has_ingredient,DSI000158,NHP
DSP000283,has_ingredient,DSI000192,NHP
DSP000283,has_ingredient,DSI000162,NHP
DSP000283,has_ingredient,DSI000095,NHP
DSP000283,has_ingredient,DSI000019,NHP
DSP000283,has_ingredient,DSI000021,NHP
DSP000283,has_ingredient,DSI000041,NHP
DSP000283,has_ingredient,DSI000006,NHP
DSP000284,has_ingredient,DSI000046,NHP
DSP000285,has_ingredient,DSI000016,NHP
DSP000285,has_ingredient,DSI000262,NHP
DSP000285,has_ingredient,DSI000174,NHP
DSP000285,has_ingredient,DSI000158,NHP
DSP000285,has_ingredient,DSI000192,NHP
DSP000285,has_ingredient,DSI000162,NHP
DSP000285,has_ingredient,DSI000095,NHP
DSP000285,has_ingredient,DSI000019,NHP
DSP000285,has_ingredient,DSI000021,NHP
DSP000285,has_ingredient,DSI000041,NHP
DSP000285,has_ingredient,DSI000006,NHP
DSP000286,has_ingredient,DSI000219,NHP
DSP000286,has_ingredient,DSI000047,NHP
DSP000286,has_ingredient,DSI000430,NHP
DSP000286,has_ingredient,DSI000431,NHP
DSP000286,has_ingredient,DSI000240,NHP
DSP000287,has_ingredient,DSI000022,NHP
DSP000288,has_ingredient,DSI000432,NHP
DSP000289,has_ingredient,DSI000056,NHP
DSP000290,has_ingredient,DSI000074,NHP
DSP000291,has_ingredient,DSI000433,NHP
DSP000292,has_ingredient,DSI000022,NHP
DSP000293,has_ingredient,DSI000016,NHP
DSP000293,has_ingredient,DSI000172,NHP
DSP000293,has_ingredient,DSI000012,NHP
DSP000293,has_ingredient,DSI000071,NHP
DSP000293,has_ingredient,DSI000061,NHP
DSP000293,has_ingredient,DSI000173,NHP
DSP000293,has_ingredient,DSI000174,NHP
DSP000293,has_ingredient,DSI000014,NHP
DSP000293,has_ingredient,DSI000175,NHP
DSP000293,has_ingredient,DSI000176,NHP
DSP000293,has_ingredient,DSI000161,NHP
DSP000293,has_ingredient,DSI000177,NHP
DSP000293,has_ingredient,DSI000178,NHP
DSP000293,has_ingredient,DSI000018,NHP
DSP000293,has_ingredient,DSI000002,NHP
DSP000293,has_ingredient,DSI000019,NHP
DSP000293,has_ingredient,DSI000011,NHP
DSP000293,has_ingredient,DSI000020,NHP
DSP000293,has_ingredient,DSI000021,NHP
DSP000293,has_ingredient,DSI000041,NHP
DSP000293,has_ingredient,DSI000022,NHP
DSP000293,has_ingredient,DSI000184,NHP
DSP000293,has_ingredient,DSI000006,NHP
DSP000294,has_ingredient,DSI000171,NHP
DSP000294,has_ingredient,DSI000016,NHP
DSP000294,has_ingredient,DSI000268,NHP
DSP000294,has_ingredient,DSI000172,NHP
DSP000294,has_ingredient,DSI000012,NHP
DSP000294,has_ingredient,DSI000071,NHP
DSP000294,has_ingredient,DSI000061,NHP
DSP000294,has_ingredient,DSI000173,NHP
DSP000294,has_ingredient,DSI000174,NHP
DSP000294,has_ingredient,DSI000014,NHP
DSP000294,has_ingredient,DSI000175,NHP
DSP000294,has_ingredient,DSI000176,NHP
DSP000294,has_ingredient,DSI000161,NHP
DSP000294,has_ingredient,DSI000177,NHP
DSP000294,has_ingredient,DSI000018,NHP
DSP000294,has_ingredient,DSI000002,NHP
DSP000294,has_ingredient,DSI000019,NHP
DSP000294,has_ingredient,DSI000011,NHP
DSP000294,has_ingredient,DSI000020,NHP
DSP000294,has_ingredient,DSI000021,NHP
DSP000294,has_ingredient,DSI000041,NHP
DSP000294,has_ingredient,DSI000022,NHP
DSP000294,has_ingredient,DSI000184,NHP
DSP000294,has_ingredient,DSI000359,NHP
DSP000294,has_ingredient,DSI000006,NHP
DSP000295,has_ingredient,DSI000434,NHP
DSP000296,has_ingredient,DSI000259,NHP
DSP000297,has_ingredient,DSI000071,NHP
DSP000297,has_ingredient,DSI000022,NHP
DSP000298,has_ingredient,DSI000435,NHP
DSP000299,has_ingredient,DSI000019,NHP
DSP000300,has_ingredient,DSI000436,NHP
DSP000300,has_ingredient,DSI000225,NHP
DSP000300,has_ingredient,DSI000437,NHP
DSP000300,has_ingredient,DSI000118,NHP
DSP000300,has_ingredient,DSI000432,NHP
DSP000301,has_ingredient,DSI000438,NHP
DSP000302,has_ingredient,DSI000012,NHP
DSP000302,has_ingredient,DSI000363,NHP
DSP000303,has_ingredient,DSI000022,NHP
DSP000304,has_ingredient,DSI000431,NHP
DSP000305,has_ingredient,DSI000439,NHP
DSP000306,has_ingredient,DSI000212,NHP
DSP000307,has_ingredient,DSI000056,NHP
DSP000308,has_ingredient,DSI000440,NHP
DSP000309,has_ingredient,DSI000419,NHP
DSP000310,has_ingredient,DSI000013,NHP
DSP000310,has_ingredient,DSI000016,NHP
DSP000310,has_ingredient,DSI000419,NHP
DSP000310,has_ingredient,DSI000012,NHP
DSP000310,has_ingredient,DSI000174,NHP
DSP000310,has_ingredient,DSI000014,NHP
DSP000310,has_ingredient,DSI000441,NHP
DSP000310,has_ingredient,DSI000015,NHP
DSP000310,has_ingredient,DSI000018,NHP
DSP000310,has_ingredient,DSI000019,NHP
DSP000310,has_ingredient,DSI000020,NHP
DSP000310,has_ingredient,DSI000021,NHP
DSP000311,has_ingredient,DSI000034,NHP
DSP000311,has_ingredient,DSI000041,NHP
DSP000312,has_ingredient,DSI000087,NHP
DSP000313,has_ingredient,DSI000442,NHP
DSP000314,has_ingredient,DSI000437,NHP
DSP000315,has_ingredient,DSI000443,NHP
DSP000315,has_ingredient,DSI000444,NHP
DSP000315,has_ingredient,DSI000014,NHP
DSP000315,has_ingredient,DSI000441,NHP
DSP000315,has_ingredient,DSI000445,NHP
DSP000315,has_ingredient,DSI000446,NHP
DSP000315,has_ingredient,DSI000020,NHP
DSP000315,has_ingredient,DSI000021,NHP
DSP000315,has_ingredient,DSI000447,NHP
DSP000316,has_ingredient,DSI000060,NHP
DSP000316,has_ingredient,DSI000384,NHP
DSP000316,has_ingredient,DSI000448,NHP
DSP000316,has_ingredient,DSI000068,NHP
DSP000316,has_ingredient,DSI000189,NHP
DSP000317,has_ingredient,DSI000361,NHP
DSP000318,has_ingredient,DSI000359,NHP
DSP000319,has_ingredient,DSI000069,NHP
DSP000319,has_ingredient,DSI000324,NHP
DSP000319,has_ingredient,DSI000222,NHP
DSP000319,has_ingredient,DSI000234,NHP
DSP000319,has_ingredient,DSI000332,NHP
DSP000319,has_ingredient,DSI000289,NHP
DSP000319,has_ingredient,DSI000290,NHP
DSP000319,has_ingredient,DSI000293,NHP
DSP000319,has_ingredient,DSI000449,NHP
DSP000319,has_ingredient,DSI000118,NHP
DSP000320,has_ingredient,DSI000450,NHP
DSP000320,has_ingredient,DSI000036,NHP
DSP000320,has_ingredient,DSI000451,NHP
DSP000320,has_ingredient,DSI000113,NHP
DSP000320,has_ingredient,DSI000131,NHP
DSP000320,has_ingredient,DSI000452,NHP
DSP000320,has_ingredient,DSI000038,NHP
DSP000321,has_ingredient,DSI000453,NHP
DSP000321,has_ingredient,DSI000454,NHP
DSP000321,has_ingredient,DSI000093,NHP
DSP000321,has_ingredient,DSI000295,NHP
DSP000321,has_ingredient,DSI000039,NHP
DSP000322,has_ingredient,DSI000346,NHP
DSP000322,has_ingredient,DSI000455,NHP
